Time,Speed,Distance,Throttle Input,Break Input,Speed Limit,Steering Steer Wheel Input,Deviation From Path,Signed Deviation From Path,Average Speed,Average Throttle,Average Break,Average Steering,Average Deviation,
0,1.512417E-07,0,0,0,0,0,0,0,11.49097,0.4473945,0.03708317,0.0001154958,0.0003629915
0.1073122,0.02319903,0.000743866,0.1073122,0,13.88889,-0.000109106,0.0004967247,0.0004967247,
0.2015545,0.09075732,0.005493164,0.2015545,0,13.88889,-0.000160249,0.0006816128,0.0006816128,
0.3032522,0.2031884,0.01935196,0.3032522,0,13.88889,-6.396406E-05,0.0007381826,0.0007381826,
0.4027921,0.359904,0.04605102,0.402792,0,13.88889,9.588704E-06,0.0005927981,0.0005927981,
0.5061012,0.5625165,0.0923233,0.5061011,0,13.88889,8.916335E-05,0.0003284618,0.0003284618,
0.600057,0.8116287,0.1548805,0.6000569,0,13.88889,0.0001793021,9.99354E-05,9.99354E-05,
0.703036,1.109628,0.250946,0.7030359,0,13.88889,0.0003003915,5.887659E-05,-5.887659E-05,
0.8057448,1.459577,0.3805085,0.8057447,0,13.88889,0.0004171552,0.0001206191,-0.0001206191,
0.9057099,1.865106,0.5444832,0.9057099,0,13.88889,0.0005418989,0.000146074,-0.000146074,
1.007306,2.333063,0.7556037,1,0,13.88889,0.0006710923,0.000204288,-0.000204288,
1.104114,2.84289,1.003891,1,0,13.88889,0.0007787243,0.0003164432,-0.0003164432,
1.204946,3.378654,1.314583,1,0,13.88889,0.0008592329,0.0004736375,-0.0004736375,
1.307366,3.946368,1.68742,1,0,13.88889,0.000906785,0.0006302017,-0.0006302017,
1.404618,4.551483,2.098023,1,0,13.88889,0.000917475,0.0007395734,-0.0007395734,
1.506029,5.195372,2.589,1,0,13.88889,0.0009035845,0.0007993749,-0.0007993749,
1.602783,5.871301,3.120396,1,0,13.88889,0.0008632762,0.0008142923,-0.0008142923,
1.702779,6.565038,3.737083,1,0,13.88889,0.0008083372,0.0008074296,-0.0008074296,
1.806391,7.261778,4.449623,1,0,13.88889,0.0007463503,0.0007954424,-0.0007954424,
1.900119,7.957178,5.15818,1,0,13.88889,0.0006840487,0.0007856507,-0.0007856507,
2.007749,8.650936,6.047798,1,0,13.88889,0.0006319155,0.0007706796,-0.0007706796,
2.103241,9.342765,6.903877,1,0,13.88889,0.0005956581,0.000747654,-0.000747654,
2.206722,10.03243,7.902977,1,0,13.88889,0.0005764465,0.0007101971,-0.0007101971,
2.30317,10.69445,8.899732,0.9191537,0,13.88889,0.0005722781,0.0006680891,-0.0006680891,
2.404211,11.28506,10.00691,0.8181129,0,13.88889,0.0005500423,0.000622526,-0.000622526,
2.506795,11.80464,11.18933,0.7155285,0,13.88889,0.0004986498,0.0005750252,-0.0005750252,
2.60721,12.25126,12.39613,0.615114,0,13.88889,0.0004283727,0.0005260212,-0.0005260212,
2.702007,12.62726,13.57365,0.5203165,0,13.88889,0.0003539269,0.0004756514,-0.0004756514,
2.804253,12.93091,14.87857,0.4180708,0,13.88889,0.0002827575,0.0004151575,-0.0004151575,
2.90583,13.16119,16.20308,0.316494,0,13.88889,0.0002200204,0.0003488161,-0.0003488161,
3.011431,13.31939,17.60154,0.2108926,0,13.88889,0.000156801,0.0002743997,-0.0002743997,
3.10083,13.40916,18.79641,0.1214942,0,13.88889,0.0001038355,0.0002091845,-0.0002091845,
3.201349,13.44551,20.14581,0.08867455,0,13.88889,4.828958E-05,0.0001360781,-0.0001360781,
3.305113,13.47586,21.54231,0.08260613,0,13.88889,1.036306E-05,6.558811E-05,-6.558811E-05,
3.411003,13.5021,22.97062,0.07735806,0,13.88889,-4.716339E-07,5.713447E-06,-5.713447E-06,
3.503237,13.52467,24.217,0.07284317,0,13.88889,8.504558E-06,3.476109E-05,3.476109E-05,
3.605613,13.544,25.60253,0.06897717,0,13.88889,1.574954E-05,6.926576E-05,6.926576E-05,
3.700945,13.56053,26.89444,0.06567097,0,13.88889,2.281806E-05,9.444774E-05,9.444774E-05,
3.802044,13.57471,28.26601,0.06283512,0,13.88889,2.578701E-05,0.0001158505,0.0001158505,
3.904423,13.58694,29.65631,0.06038933,0,13.88889,2.557491E-05,0.0001325178,0.0001325178,
4.005427,13.59754,31.02913,0.05827007,0,13.88889,2.571606E-05,0.0001443535,0.0001443535,
4.106023,13.60673,32.39739,0.0564312,0,13.88889,2.508485E-05,0.0001522531,0.0001522531,
4.219998,13.61618,33.65914,0.05513993,0,22.22222,2.390055E-05,0.0001585717,0.0001585717,
4.30324,13.64593,35.08263,0.1596506,0,22.22222,2.607811E-05,0.0001605844,0.0001605844,
4.406256,13.76169,36.49324,0.2626664,0,22.22222,6.175051E-05,0.0001599275,0.0001599275,
4.50468,13.94655,37.8556,0.361091,0,22.22222,0.000129543,0.0001470295,0.0001470295,
4.601327,14.19767,39.21353,0.4577377,0,22.22222,0.0002037437,0.000120581,0.000120581,
4.702055,14.50982,40.65648,0.5584652,0,22.22222,0.0002708074,8.154241E-05,8.154241E-05,
4.801915,14.87644,42.12059,0.6583263,0,22.22222,0.0003252872,3.628783E-05,3.628783E-05,
4.901871,15.28954,43.62469,0.7582821,0,22.22222,0.000365126,1.102132E-05,-1.102132E-05,
5.00351,15.73694,45.19801,0.8599205,0,22.22222,0.0003942315,5.758077E-05,-5.758077E-05,
5.107028,16.20576,46.84904,0.9634388,0,22.22222,0.0004141962,0.0001002838,-0.0001002838,
5.200048,16.67288,48.37552,1,0,22.22222,0.0004172066,0.000132621,-0.000132621,
5.306063,17.09669,50.16297,1,0,22.22222,0.00039542,0.0001592586,-0.0001592586,
5.404995,17.47254,51.8717,0.9564884,0,22.22222,0.0003479198,0.000169562,-0.000169562,
5.500967,17.7872,53.56178,0.8893622,0,22.22222,0.0002916633,0.0001661027,-0.0001661027,
5.603262,18.05262,55.39298,0.8362265,0,22.22222,0.0002401649,0.0001503439,-0.0001503439,
5.705996,18.27951,57.25816,0.7890319,0,22.22222,0.0002045439,0.0001272899,-0.0001272899,
5.805091,18.47549,59.07854,0.7493405,0,22.22222,0.0001855928,0.0001029485,-0.0001029485,
5.904236,18.64615,60.918,0.7152104,0,22.22222,0.0001713741,7.886856E-05,-7.886856E-05,
6.001156,18.79574,62.73151,0.6852917,0,22.22222,0.0001588781,5.598792E-05,-5.598792E-05,
6.105712,18.92766,64.7029,0.65891,0,22.22222,0.0001440011,3.259808E-05,-3.259808E-05,
6.203761,19.04461,66.56396,0.6355187,0,22.22222,0.0001327088,1.278057E-05,-1.278057E-05,
6.302004,19.13816,68.43914,0.5448621,0,8.333334,0.0001211812,4.478429E-06,4.478429E-06,
6.407269,19.19906,70.45681,0.439597,0,8.333334,0.0001001946,2.198166E-05,2.198166E-05,
6.504824,19.22981,72.33131,0.3420424,0,8.333334,7.405405E-05,4.034532E-05,4.034532E-05,
6.60303,19.23157,74.22002,0.2438359,0,8.333334,5.136009E-05,6.141164E-05,6.141164E-05,
6.70171,19.20523,76.11685,0.1451555,0,8.333334,3.485313E-05,8.384543E-05,8.384543E-05,
6.804127,19.15121,78.08157,0.04273915,0,8.333334,1.634954E-05,0.0001067105,0.0001067105,
