Distance Along Path,Time,Speed,Throttle Input,Break Input,Steering Steer Wheel Input,Deviation From Path,Signed Deviation From Path,Average Speed,Average Throttle,Average Break,Average Steering,Average Deviation,
0,0,1.502353E-07,0,0,0,0,0,9.430165,0.275641,0,0.03650229,1.200212
0.01819155,0.1020002,0.4390219,1,0,0.01219628,0.002110303,-0.002110303
0.08546172,0.2070985,0.8908241,1,0,0.02378247,0.005583688,-0.005583688
0.1898462,0.3024479,1.352166,1,0,0.03478812,0.01061975,-0.01061975
0.3531377,0.4068669,1.825737,1,0,0.04523312,0.01762538,-0.01762538
0.5448106,0.5009282,2.315003,1,0,0.05275829,0.02459219,-0.02459219
0.7989036,0.6015899,2.824742,1,0,0.0576124,0.03190105,-0.03190105
1.099012,0.7002779,3.360992,1,0,0.05876902,0.0381279,-0.0381279
1.460565,0.8010122,3.93048,1,0,0.05595695,0.04280187,-0.04280187
1.910603,0.9081618,4.539059,1,0,0.04982838,0.04532417,-0.04532417
2.379199,1.005036,5.18772,1,0,0.04067416,0.04519451,-0.04519451
2.917212,1.10311,5.869075,1,0,0.03028983,0.04278523,-0.04278523
3.528474,1.20222,6.567906,1,0,0.02001826,0.03838764,-0.03838764
4.249595,1.306974,7.26883,1,0,0.01079285,0.03222605,-0.03222605
4.955212,1.400172,7.967644,1,0,0.003933929,0.0260329,-0.0260329
5.802445,1.502764,8.664574,1,0,-0.001357054,0.01906949,-0.01906949
6.701353,1.603063,9.359858,1,0,-0.004227511,0.01263153,-0.01263153
7.637269,1.700097,10.05353,0,0,-0.005278187,0.007157885,-0.007157885
8.703488,1.806235,10.03824,0,0,-0.005007938,0.002305638,-0.002305638
9.670697,1.902663,10.0161,0,0,0.3198869,0.001507664,0.001507664
10.65062,2.000889,9.953881,1,0,0.5396844,0.09052253,0.09052253
11.75134,2.102845,10.11206,0,0,0.4642999,0.09769344,0.09769344
12.75198,2.201427,10.18258,0,0,0.3120355,0.01030064,-0.01030064
13.82634,2.306676,10.2043,0,0,0.1977688,0.06451035,-0.06451035
14.82187,2.404159,10.20057,0,0,0.1177622,0.08279419,-0.08279419
15.84309,2.5043,10.18796,0,0,0.06603493,0.08460617,-0.08460617
16.83654,2.601897,10.17249,0,0,0.03347324,0.07791519,-0.07791519
17.89445,2.706004,10.15716,0,0,0.01352381,0.06603622,-0.06603622
18.86995,2.802136,10.14261,0,0,0.002352394,0.05295181,-0.05295181
19.89025,2.902806,10.12847,0,0,-0.004204906,0.0386734,-0.0386734
20.88606,3.001179,10.11408,0,0,-0.007132206,0.02551174,-0.02551174
21.88781,3.100269,10.09908,0,0,-0.008258287,0.01415539,-0.01415539
22.94477,3.204988,10.0835,0,0,-0.00818086,0.004893303,-0.004893303
23.97402,3.307134,10.0677,0,0,-0.007316751,0.001482964,0.001482964
24.9389,3.403048,10.05206,0,0,-0.005942587,0.005644798,0.005644798
25.99118,3.507814,10.03685,0,0,-0.004961897,0.008911133,0.008911133
26.96848,3.60526,10.02204,0,0,-0.003885142,0.01128292,0.01128292
27.98244,3.706502,10.00745,0,0,-0.003124648,0.01330757,0.01330757
28.94814,3.802737,10.13438,0,0,-0.002412825,0.01483154,0.01483154
30.01257,3.907834,10.11914,0,0,-0.00189057,0.01594543,0.01594543
30.99497,4.004982,10.10373,0,0,-0.00137284,0.01643944,0.01643944
31.98286,4.102821,10.08829,0,0,-0.0009633129,0.0165062,0.0165062
33.00497,4.204208,10.07293,0,0,-0.0006546489,0.01630116,0.01630116
33.97778,4.300849,10.05776,0,0,-0.0004271698,0.01601887,0.01601887
35.04459,4.406991,10.04276,0,0,-0.0002877474,0.01573467,0.01573467
36.0634,4.508511,10.02786,0,0,-0.0002044149,0.01551247,0.01551247
37.0284,4.604807,10.013,0,0,-0.000144723,0.01531029,0.01531029
38.05383,4.707285,9.998107,1,0,-9.643333E-05,0.01504707,0.01504707
39.00042,4.800877,10.12443,0,0,-1.978467E-05,0.01473522,0.01473522
40.06419,4.906705,9.785234,1,0,1,0.05127621,0.05127621
41.5026,5.000159,10.0025,0,0,1,0.2205524,0.2205524
42.00949,5.103193,10.02982,0,0,1,0.6966858,-0.6966858
42.6729,5.202564,10.03478,0,0,1,1.461693,-1.461693
43.49557,5.304233,10.03483,0,0,1,2.088083,-2.088083
44.41608,5.404583,10.03197,0,0,1,2.526339,-2.526339
45.4192,5.506303,10.03233,0,0,1,2.768173,-2.768173
46.18034,5.605737,10.02585,0,0,1,0.2460165,-0.2460165
46.18034,5.706405,10.03561,0,0,1,1.252166,-1.252166
46.18034,5.805125,10.02884,0,0,1,2.182229,-2.182229
46.18034,5.905289,10.025,0,0,1,3.02914,-3.02914
46.18034,6.000385,9.999273,1,0,1,3.711117,-3.711117
46.18034,6.103361,10.00648,0,0,1,4.282841,-4.282841
46.99203,6.201559,9.997524,1,0,1,4.644538,-4.644538
