Distance Along Path,Time,Speed,Throttle Input,Break Input,Steering Steer Wheel Input,Deviation From Path,Signed Deviation From Path,Average Speed,Average Throttle,Average Break,Average Steering,Average Deviation,
0,0,1.502353E-07,0,0,0,0,0,9.367695,0.3021583,0,0.03402406,0.8271915
0.021167,0.1077857,0.4446541,1,0,0.01109947,0.001079035,-0.001079035
0.08658682,0.2072309,0.8965731,1,0,0.02255508,0.004383527,-0.004383527
0.1933614,0.3038839,1.358074,1,0,0.03355335,0.009443903,-0.009443903
0.3517676,0.4049204,1.831826,1,0,0.04353805,0.01616847,-0.01616847
0.5572594,0.5050924,2.321341,1,0,0.05134308,0.02352467,-0.02352467
0.8158503,0.6063639,2.831402,1,0,0.05629471,0.03081349,-0.03081349
1.105685,0.7010422,3.368014,1,0,0.05731527,0.03674349,-0.03674349
1.491982,0.8077688,3.937999,1,0,0.05497682,0.04163583,-0.04163583
1.884165,0.9011079,4.546947,1,0,0.04863508,0.04390265,-0.04390265
2.36677,1.001408,5.196085,1,0,0.03989321,0.04400587,-0.04400587
2.938275,1.105459,5.877775,1,0,0.02968434,0.04162261,-0.04162261
3.565847,1.206666,6.576704,1,0,0.0195039,0.03727192,-0.03727192
4.238095,1.304151,7.277593,1,0,0.01080747,0.03174709,-0.03174709
4.977231,1.401695,7.976387,1,0,0.003740871,0.02549338,-0.02549338
5.806266,1.503,8.318172,1,0,-0.1572434,0.05493014,-0.05493014
6.664537,1.602259,9.120702,1,0,0.1503871,0.1613947,-0.1613947
7.633669,1.70546,9.752154,1,0,0.3511839,0.2050239,-0.2050239
8.63132,1.805508,10.11248,0,0,0.4016023,0.1488309,-0.1488309
9.621373,1.904371,10.09064,0,0,0.3523406,0.001544342,0.001544342
10.61561,2.005281,10.08405,0,0,0.2985289,0.2324924,0.2324924
11.77545,2.105408,10.07753,0,0,0.2408294,0.2854662,0.2854662
12.73591,2.201414,10.06788,0,0,0.1865289,0.1617956,0.1617956
13.72852,2.300427,10.05547,0,0,0.1396544,0.06890297,0.06890297
14.78663,2.405932,10.04298,0,0,0.1074444,0.0004558563,-0.0004558563
15.77524,2.504542,10.02973,0,0,0.0772766,0.04433823,-0.04433823
16.75338,2.60217,10.01708,0,0,0.05639499,0.07276917,-0.07276917
17.76968,2.703693,10.00415,0,0,0.03988284,0.09094143,-0.09094143
18.73872,2.80003,10.13193,0,0,0.0273547,0.1008301,-0.1008301
19.81416,2.906219,10.11693,0,0,0.01859945,0.1064816,-0.1064816
20.76289,3.000047,10.10119,0,0,0.01204124,0.1087055,-0.1087055
21.7869,3.101487,10.08526,0,0,0.007907479,0.1092882,-0.1092882
22.80915,3.202925,10.06959,0,0,0.004983915,0.1085796,-0.1085796
23.81279,3.302671,10.05441,0,0,0.003000134,0.1069126,-0.1069126
24.84571,3.405478,10.03965,0,0,0.001639079,0.1044579,-0.1044579
25.85513,3.50609,10.02506,0,0,0.0007297052,0.1016216,-0.1016216
26.8508,3.605469,10.0104,0,0,0.0001364779,0.09868908,-0.09868908
27.79831,3.700174,10.13716,0,0,-0.000293375,0.09597111,-0.09597111
28.88551,3.807491,10.12166,0,0,-0.0003817035,0.09309387,-0.09309387
29.8282,3.900689,10.10611,0,0,-0.0003932407,0.09078789,-0.09078789
30.86175,4.003027,10.09068,0,0,-0.0004062345,0.08838463,-0.08838463
31.87992,4.104001,10.07546,0,0,-0.0003944905,0.08607006,-0.08607006
32.88472,4.203796,10.06042,0,0,-0.0003768886,0.08380508,-0.08380508
33.91854,4.306628,10.04549,0,0,0.02906074,0.08150959,-0.08150959
34.85783,4.400207,10.02381,0,0,0.1412966,0.07123852,-0.07123852
35.8765,4.502038,10.12664,0,0,0.278874,0.02075386,-0.02075386
36.90784,4.604523,10.03493,0,0,0.09323946,0.06502533,0.06502533
37.91829,4.706034,9.924528,1,0,0.869229,0.1689596,0.1689596
38.87131,4.806663,10.04771,0,0,1,0.5073538,0.5073538
39.68674,4.901339,10.03154,0,0,1,1.017398,1.017398
42.92776,5.004801,10.05145,0,0,1,0.7352352,0.7352352
43.82565,5.111058,9.946126,1,0,1,0.1345711,0.1345711
44.73343,5.207486,9.929498,1,0,1,0.2305603,-0.2305603
45.67291,5.301782,10.03179,0,0,1,0.4084415,-0.4084415
46.18034,5.404419,10.03892,0,0,1,0.5345051,-0.5345051
46.18034,5.501828,10.02635,0,0,1,1.498531,-1.498531
46.44122,5.603585,10.04074,0,0,1,2.439765,-2.439765
47.06359,5.706454,10.03982,0,0,1,3.278176,-3.278176
47.82724,5.806945,10.03627,0,0,1,3.952984,-3.952984
48.65134,5.900914,10.00721,0,0,1,4.430017,-4.430017
49.64232,6.003653,10.02531,0,0,1,4.757529,-4.757529
50.64962,6.10338,10.02443,0,0,1,4.869678,-4.869678
51.68549,6.20576,10.03398,0,0,1,4.768033,-4.768033
52.62772,6.302821,10.0211,0,0,1,4.474444,-4.474444
53.52664,6.403939,10.02279,0,0,1,3.976096,-3.976096
54.31916,6.506018,10.27967,0,0,0.2636343,3.302344,-3.302344
55.06527,6.601753,10.36558,0,0,-0.1225986,2.647462,-2.647462
55.89638,6.702423,10.28102,0,0,-0.3644883,2.021951,-2.021951
56.79008,6.803854,10.19776,0,0,-0.4445176,1.486936,-1.486936
57.69588,6.901284,10.15222,0,0,-0.4226365,1.072395,-1.072395
58.66077,7.001382,10.14065,0,0,-0.3823932,0.7390692,-0.7390692
59.66168,7.102923,10.13303,0,0,-0.3194698,0.4826431,-0.4826431
60.69743,7.206705,10.12639,0,0,-0.2585355,0.2900286,-0.2900286
61.6582,7.302402,10.11581,0,0,-0.1971669,0.1609442,-0.1609442
62.68328,7.404226,10.10573,0,0,-0.1480552,0.06405044,-0.06405044
63.69851,7.504951,10.09611,0,0,-0.06236107,0.001439095,0.001439095
64.68831,7.603131,10.08143,0,0,-0.1699361,0.04664707,0.04664707
65.69416,7.702999,10.04206,0,0,-0.2948962,0.05342484,0.05342484
66.73393,7.806785,9.948433,1,0,0.07337556,0.00179863,0.00179863
67.71806,7.90483,10.04121,0,0,-0.7810892,0.0352366,-0.0352366
68.6635,8.002089,9.954365,1,0,-1,0.2804918,-0.2804918
69.54858,8.100117,9.962849,1,0,-1,0.7442904,-0.7442904
72.5927,8.202817,9.980696,1,0,-0.8554502,0.8277755,-0.8277755
73.34798,8.301172,10.2266,0,0,-0.2399974,0.1668105,-0.1668105
74.15221,8.406083,10.24778,0,0,0.1364966,0.5500731,0.5500731
74.8421,8.502239,10.18769,0,0,0.3060309,1.251284,1.251284
77.97172,8.602476,10.13092,0,0,0.3591856,1.190227,1.190227
78.94817,8.7047,10.0968,0,0,0.3502484,0.8425092,0.8425092
79.89622,8.80184,10.07911,0,0,0.3049752,0.5842641,0.5842641
80.86823,8.900185,10.06587,0,0,0.2490563,0.3825182,0.3825182
81.9043,9.004264,10.05605,0,0,0.2069516,0.221826,0.221826
82.86097,9.100011,10.04488,0,0,0.1593084,0.1139891,0.1139891
83.90392,9.204215,10.03397,0,0,0.1226292,0.03072225,0.03072225
84.8744,9.301263,9.954642,1,0,-1,0.03116454,-0.03116454
85.8619,9.40506,9.945352,1,0,-1,0.3412586,-0.3412586
86.74055,9.505647,9.973607,1,0,-1,0.8669671,-0.8669671
96.01841,9.604858,9.979623,1,0,-1,1.281375,-1.281375
96.03921,9.702656,9.978381,1,0,-1,0.2849903,-0.2849903
96.27065,9.804544,9.983169,1,0,-1,0.7238982,0.7238982
96.67423,9.90041,9.963344,1,0,-1,1.609317,1.609317
97.34859,10.0111,10.00442,0,0,-1,2.509407,2.509407
98.05124,10.10319,9.970497,1,0,-1,3.123972,3.123972
98.92973,10.20279,9.971839,1,0,-1,3.627318,3.627318
99.88204,10.30141,9.963472,1,0,-1,3.940372,3.940372
100.9412,10.40605,9.977808,1,0,-1,4.056524,4.056524
101.9206,10.503,9.959955,1,0,-1,3.960927,3.960927
102.8862,10.60266,9.956972,1,0,-1,3.661076,3.661076
103.8021,10.70592,10.10506,0,0,-0.5379794,3.150129,3.150129
104.6368,10.80452,10.28136,0,0,-0.2125078,2.575794,2.575794
105.4678,10.90334,10.30491,0,0,-0.01733301,1.986151,1.986151
106.3162,11.00319,10.28702,0,0,0.08730193,1.404689,1.404689
107.2121,11.10668,10.26358,0,0,0.1348126,0.8312527,0.8312527
107.8976,11.20023,10.2412,0,0,0.1295984,0.3818025,0.3818025
108.9681,11.30562,10.22425,0,0,0.1303927,0.246912,0.246912
109.9495,11.40213,10.20804,0,0,0.1114582,0.150116,0.150116
110.9737,11.5028,10.19298,0,0,0.09337172,0.07218933,0.07218933
111.9909,11.60282,10.1784,0,0,0.07515135,0.01443577,0.01443577
113.0036,11.70245,10.164,0,0,0.05850367,0.02706146,-0.02706146
