Time,Speed,Distance,Throttle Input,Break Input,Speed Limit,Steering Steer Wheel Input,Deviation From Path,Signed Deviation From Path,Average Speed,Average Throttle,Average Break,Average Steering,Average Deviation,
0,-3.855011E-09,0,0,0,0,0,0,0,7.418333,0.4614358,0.03206828,0.2947049,0.2948698
0.1032318,0.03428226,0.0008570439,0.1548477,0,13.88889,0.001124463,2.601626E-05,2.601626E-05,
0.2059069,0.1381819,0.008559351,0.3088604,0,13.88889,0.003824034,0.0002507797,-0.0002507797,
0.3013594,0.3090836,0.02824407,0.4520392,0,13.88889,0.008773868,0.001329815,-0.001329815,
0.4044925,0.5496045,0.0702213,0.6067389,0,13.88889,0.01587002,0.0037843,-0.0037843,
0.5030562,0.8596859,0.1371381,0.7545845,0,13.88889,0.02451428,0.00750292,-0.00750292,
0.6020759,1.24405,0.2377761,0.903114,0,13.88889,0.03418997,0.01252235,-0.01252235,
0.7049229,1.702307,0.3857536,1,0,13.88889,0.04413988,0.01886478,-0.01886478,
0.8007277,2.187655,0.5683181,1,0,13.88889,0.05188813,0.02538377,-0.02538377,
0.9036531,2.693098,0.8152185,1,0,13.88889,0.05727017,0.0323557,-0.0323557,
1.000933,3.223978,1.098648,1,0,13.88889,0.05868027,0.03822813,-0.03822813,
1.100354,3.786298,1.441653,1,0,13.88889,0.05619926,0.04281552,-0.04281552,
1.203479,4.385696,1.858036,1,0,13.88889,0.04984254,0.04538089,-0.04538089,
1.304203,5.024574,2.327908,1,0,13.88889,0.04013132,0.04529474,-0.04529474,
1.40133,5.698051,2.843663,1,0,13.88889,0.02861673,0.04271017,-0.04271017,
1.50076,6.393136,3.438469,1,0,13.88889,0.01701532,0.03780376,-0.03780376,
1.600117,7.094082,4.101716,1,0,13.88889,0.006873913,0.03125833,-0.03125833,
1.701084,7.775515,4.846335,0.9292699,0,13.88889,-0.0008188058,0.02376692,-0.02376692,
1.800395,8.38903,5.643724,0.8348829,0,13.88889,0.04187939,0.01641242,-0.01641242,
1.901418,8.924448,6.513858,0.7533132,0,13.88889,0.1720593,0.0009950154,0.0009950154,
2.002782,9.397602,7.437676,0.6829911,0,13.88889,0.2359004,0.05901384,0.05901384,
2.103721,9.831074,8.399652,0.6265053,0,13.88889,0.2482374,0.1713593,0.1713593,
2.203836,10.23596,9.387753,0.5785239,0,13.88889,0.2276704,0.3429822,0.3429822,
2.303123,10.61276,10.39539,0.5397128,0,13.88889,0.1877354,0.5716562,0.5716562,
2.403432,10.95701,11.79338,0.4693864,0,13.88889,0.1630109,0.6514492,0.6514492,
2.501258,11.24421,12.86396,0.4148118,0,13.88889,0.1502543,0.4803152,0.4803152,
2.603371,11.49862,14.01493,0.3688552,0,13.88889,0.1250553,0.3400993,0.3400993,
2.703067,11.72453,15.16653,0.3293957,0,13.88889,0.09071553,0.2365885,0.2365885,
2.801545,11.926,16.32718,0.296926,0,13.88889,0.0617574,0.1611013,0.1611013,
2.905459,12.10563,17.57342,0.2688234,0,13.88889,0.04333051,0.1033163,0.1033163,
3.001631,12.26564,18.74381,0.2442086,0,13.88889,0.02848686,0.06412697,0.06412697,
3.101227,12.40831,19.9711,0.2224875,0,13.88889,0.02020076,0.03374195,0.03374195,
3.202187,12.53553,21.22915,0.2032292,0,13.88889,0.01515598,0.01052761,0.01052761,
3.305399,12.64906,22.52811,0.1861015,0,13.88889,0.01189334,0.007362366,-0.007362366,
3.404094,12.75046,23.78099,0.1708345,0,13.88889,0.009049516,0.02023697,-0.02023697,
3.500224,12.84111,25.01037,0.1572048,0,13.88889,0.006613651,0.02966309,-0.02966309,
3.600569,12.92218,26.30223,0.145027,0,13.88889,0.005061241,0.03690529,-0.03690529,
