Time,Speed,Distance,Throttle Input,Break Input,Speed Limit,Steering Steer Wheel Input,Deviation From Path,Signed Deviation From Path,Average Speed,Average Throttle,Average Break,Average Steering,Average Deviation,
0,-4.136494E-09,120.7716,0,0,36.11111,0,0.004252037,-0.004252037,6.417253,0.5267173,0.09071008,-0.06662242,0.06640912
0.1022867,0.05202725,120.7732,0.18343,0,36.11111,0.002890506,0.004044733,-0.004044733,
0.2057765,0.1761472,120.7836,0.3386647,0,36.11111,0.0004746434,0.003364762,-0.003364762,
0.3015991,0.3709704,120.808,0.4823986,0,36.11111,-0.003359571,0.002256567,-0.002256567,
0.4015136,0.6385237,120.8556,0.6322705,0,36.11111,-0.00874805,0.0004436379,-0.0004436379,
0.5075685,0.9813578,120.939,0.7913529,0,36.11111,-0.01557094,0.002442551,0.002442551,
0.6024566,1.404462,121.0495,0.933685,0,36.11111,-0.02277099,0.006001825,0.006001825,
0.7001607,1.901217,121.2063,1,0,36.11111,-0.029806,0.0105371,0.0105371,
0.8047181,2.423851,121.4281,1,0,36.11111,-0.03849494,0.01595539,0.01595539,
0.9015055,2.97141,121.6851,1,0,36.11111,-0.05066148,0.02064254,0.02064254,
1.00126,3.550782,122.0051,1,0,36.11111,-0.06143041,0.02344,0.02344,
1.114912,4.169405,122.4424,1,0,36.11111,-0.07209554,0.02184717,0.02184717,
1.201313,4.831758,122.8298,1,0,36.11111,-0.07361187,0.01546485,0.01546485,
1.30198,5.536055,123.3455,1,0,36.11111,-0.07296237,0.000367703,0.000367703,
1.400928,6.269095,123.9229,1,0,36.11111,-0.068367,0.02434007,-0.02434007,
1.500422,7.011946,124.5758,1,0,36.11111,-0.06087138,0.06056176,-0.06056176,
1.60146,7.753696,125.3217,1,0,36.11111,-0.05817113,0.04460662,-0.04460662,
1.705382,8.492986,126.1607,1,0,36.11111,-0.09036632,0.02279073,-0.02279073,
1.804375,9.228121,127.0341,1,0,36.11111,-0.1046066,0.01728127,-0.01728127,
1.903243,9.963218,127.9782,1,0,36.11111,-0.1036668,0.03312619,-0.03312619,
2.001943,10.69668,128.9917,1,0,36.11111,-0.08656931,0.07302446,-0.07302446,
2.100568,11.27743,130.0874,0,1,36.11111,-0.1383818,0.1071362,-0.1071362,
2.201203,7.954521,131.0838,0,0.7237359,36.11111,-0.0560909,0.08747271,-0.08747271,
2.306403,5.747033,131.8063,0,0.373395,36.11111,-0.03263727,0.09051521,-0.09051521,
2.405364,4.601254,132.3171,0,0.2015892,36.11111,-0.02533673,0.09769849,-0.09769849,
2.502776,3.965583,132.7354,0,0.1164643,36.11111,-0.02210812,0.1053245,-0.1053245,
2.606966,3.585818,133.1294,0,0.0776785,36.11111,-0.0226013,0.1137823,-0.1137823,
2.7048,3.332193,133.4681,0,0.05356354,36.11111,-0.0214289,0.1221534,-0.1221534,
2.802014,3.147074,133.7837,0,0.03710216,36.11111,-0.01988995,0.1310147,-0.1310147,
2.901861,3.005497,134.0916,0,0.02527845,36.11111,-0.01828634,0.1406133,-0.1406133,
3.000917,2.903935,134.4105,0,0.01678014,36.11111,-0.02519241,0.1337588,-0.1337588,
3.106488,2.82566,134.7101,0,0.01355797,36.11111,-0.04697731,0.09063175,-0.09063175,
3.202728,2.769824,134.9771,0,0.002961159,36.11111,-0.06231115,0.05492684,-0.05492684,
3.301383,2.75129,135.2473,0.008585393,0,36.11111,-0.07738978,0.02180036,-0.02180036,
